id,categories,submission_date,predicted_tag
2309.07189,cs.LG,2023-09-13 09:23:09,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Regularization']"
2309.05375,cs.CV,2023-09-11 10:54:22,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2309.04937,cs.RO,2023-09-10 05:45:36,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2309.01194,cs.AI,2023-09-03 14:43:33,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning with abstraction and generalization']"
2309.09513,cs.CV,2023-09-18 06:51:41,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene understanding']"
2309.11935,cs.RO,2023-09-21 09:47:55,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Probabilistic reasoning']"
2309.10919,cs.RO,2023-09-19 20:34:24,"['Computing methodologies', 'Other']"
2309.02854,cs.LG,2023-09-06 09:31:17,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2309.05201,cs.CL,2023-09-11 02:31:41,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2309.12005,cs.RO,2023-09-21 12:22:54,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2309.09808,cs.RO,2023-09-18 14:28:38,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2309.12177,cs.AI,2023-09-21 15:36:06,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Maximum a posteriori modeling']"
2309.05450,cs.RO,2023-09-11 13:42:54,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', 'Active vision']"
2309.03406,cs.CV,2023-09-06 23:49:11,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2309.09970,cs.LG,2023-09-18 17:51:47,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2309.15656,cs.CL,2023-09-27 13:45:38,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2309.00320,cs.RO,2023-09-01 08:08:11,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Motion path planning']"
2309.14823,cs.CL,2023-09-26 10:43:52,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Machine translation']"
2309.05380,cs.CV,2023-09-11 11:04:31,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2309.13310,cs.LG,2023-09-23 08:54:10,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2309.08368,cs.CV,2023-09-15 12:49:17,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Image segmentation']"
2309.05652,cs.CV,2023-09-11 17:43:11,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2310.01830,cs.CV,2023-10-03 06:55:19,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object recognition']"
2310.18662,cs.CL,2023-10-28 10:21:40,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Machine translation']"
2310.11614,cs.AI,2023-10-17 22:28:13,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning for deterministic actions']"
2310.01880,cs.LG,2023-10-03 08:34:44,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Causal reasoning and diagnostics']"
2310.03414,cs.CL,2023-10-05 09:38:09,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2310.16417,cs.CL,2023-10-25 07:10:42,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Machine translation']"
2310.01092,cs.CV,2023-10-02 11:05:18,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2310.02776,cs.CV,2023-10-04 12:47:48,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning settings', 'Active learning settings']"
2310.03470,cs.RO,2023-10-05 11:26:17,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2310.06641,cs.CV,2023-10-10 14:04:32,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Ensemble methods', 'Boosting']"
2310.13381,cs.LG,2023-10-20 09:51:42,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Spectral methods']"
2310.05499,cs.AI,2023-10-09 07:59:34,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Feature selection']"
2310.04706,cs.LG,2023-10-07 06:52:18,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Mixture models']"
2310.08148,cs.LG,2023-10-12 09:12:50,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Logic programming and answer set programming']"
2310.08370,cs.CV,2023-10-12 14:39:58,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2310.18816,cs.LG,2023-10-28 20:42:47,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2310.10492,cs.CL,2023-10-16 15:16:16,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2310.02005,cs.AI,2023-10-03 12:21:41,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Rule learning']"
2310.02943,cs.CL,2023-10-04 16:23:37,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Speech recognition']"
2310.14703,cs.CL,2023-10-23 08:45:12,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Lexical semantics']"
2310.15477,cs.CL,2023-10-24 03:08:58,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2310.13346,cs.MA,2023-10-20 08:20:10,"['Computing methodologies', 'Artificial intelligence', 'Distributed artificial intelligence', 'Cooperation and coordination']"
2310.09620,cs.LG,2023-10-14 17:03:29,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by regression']"
2310.18215,cs.LG,2023-10-27 15:42:04,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by regression']"
2310.00982,cs.RO,2023-10-02 08:44:13,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Robotic planning']"
2311.01252,cs.LG,2023-11-02 14:10:14,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning latent representations', 'Deep belief networks']"
2311.05708,cs.CV,2023-11-09 19:34:42,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2311.17405,cs.RO,2023-11-29 07:16:34,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Reinforcement learning', 'Sequential decision making']"
2311.15383,cs.CV,2023-11-26 19:01:14,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2311.01568,cs.LG,2023-11-02 19:44:59,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Reinforcement learning', 'Sequential decision making']"
2311.17656,cs.CV,2023-11-29 14:19:14,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Tracking']"
2311.16473,cs.CV,2023-11-26 02:35:09,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Shape representations']"
2311.17005,cs.CV,2023-11-28 17:59:04,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Video segmentation']"
2311.16492,cs.CV,2023-11-27 17:05:25,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2311.14981,cs.CV,2023-11-25 09:53:42,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2311.01990,cs.LG,2023-11-03 15:42:12,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Markov decision processes']"
2311.09000,cs.CL,2023-11-15 14:41:57,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2311.15032,cs.CL,2023-11-25 13:58:58,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Language resources']"
2311.15625,cs.CV,2023-11-27 08:44:00,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2311.07759,cs.AI,2023-11-13 21:20:17,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2311.00393,cs.AI,2023-11-01 09:38:56,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Causal reasoning and diagnostics']"
2311.09999,cs.CV,2023-11-16 16:23:11,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene anomaly detection']"
2311.04815,cs.CV,2023-11-08 16:40:53,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2311.02432,cs.CV,2023-11-04 15:23:21,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', 'Motion capture']"
2311.05171,cs.NE,2023-11-09 06:48:29,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2311.01015,cs.CV,2023-11-02 06:20:23,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2311.09257,cs.CV,2023-11-14 23:07:50,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Unsupervised learning', 'Dimensionality reduction and manifold learning']"
2311.01575,cs.LG,2023-11-02 20:03:05,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning settings', 'Active learning settings']"
2311.06242,cs.CV,2023-11-10 18:59:08,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2311.11757,cs.CV,2023-11-20 13:34:51,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2312.07637,cs.AI,2023-12-12 10:41:17,"['Computing methodologies', 'Artificial intelligence', 'Philosophical/theoretical foundations of artificial intelligence']"
2312.05741,cs.CL,2023-12-10 03:38:41,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2312.05200,cs.CL,2023-12-08 17:41:06,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2312.13766,cs.CL,2023-12-21 11:45:28,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2312.07049,cs.CL,2023-12-12 08:02:06,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Nonmonotonic, default reasoning and belief revision']"
2312.11865,cs.AI,2023-12-19 05:27:16,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2312.17349,cs.CL,2023-12-28 20:32:44,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing']"
2312.07180,cs.CV,2023-12-12 11:27:13,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Vision for robotics']"
2312.10993,cs.CV,2023-12-18 07:44:40,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2312.12664,cs.CV,2023-12-19 23:34:43,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2312.04248,cs.CV,2023-12-07 12:10:05,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
